seed,max_accuracy
696,0.51875
697,0.540625
698,0.578125
699,0.540625
700,0.5875
701,0.525
702,0.50625
703,0.534375
704,0.5375
705,0.546875
706,0.546875
707,0.51875
708,0.51875
709,0.534375
710,0.578125
711,0.525
712,0.515625
713,0.55625
714,0.55625
715,0.53125
716,0.578125
717,0.525
718,0.534375
719,0.53125
720,0.515625
721,0.54375
722,0.553125
723,0.553125
724,0.53125
725,0.55625
726,0.51875
727,0.5875
728,0.5375
729,0.54375
730,0.53125
731,0.578125
732,0.521875
733,0.509375
734,0.546875
735,0.54375
736,0.528125
737,0.51875
738,0.540625
739,0.528125
740,0.51875
741,0.56875
742,0.5375
743,0.528125
744,0.54375
745,0.54375
746,0.51875
747,0.534375
748,0.5375
749,0.553125
750,0.559375
751,0.55
752,0.546875
753,0.534375
754,0.565625
755,0.509375
756,0.571875
757,0.596875
758,0.528125
759,0.55625
760,0.525
761,0.54375
762,0.540625
763,0.528125
764,0.525
765,0.5375
766,0.521875
767,0.540625
768,0.553125
769,0.521875
770,0.5375
771,0.54375
772,0.53125
773,0.584375
774,0.534375
775,0.553125
776,0.55
777,0.51875
778,0.528125
779,0.534375
780,0.559375
781,0.525
782,0.528125
783,0.540625
784,0.509375
785,0.5375
786,0.553125
787,0.528125
788,0.553125
789,0.534375
790,0.521875
791,0.540625
792,0.534375
793,0.546875
794,0.525
795,0.55
796,0.5375
797,0.54375
798,0.5375
799,0.553125
800,0.528125
801,0.565625
802,0.565625
803,0.54375
804,0.528125
805,0.509375
806,0.546875
807,0.54375
808,0.553125
809,0.5375
810,0.51875
811,0.578125
812,0.553125
813,0.53125
814,0.590625
815,0.559375
816,0.596875
817,0.5375
818,0.55625
819,0.546875
820,0.5875
821,0.559375
822,0.534375
823,0.540625
824,0.51875
825,0.58125
826,0.51875
827,0.54375
828,0.53125
829,0.528125
830,0.534375
831,0.5625
832,0.553125
833,0.5625
834,0.51875
835,0.578125
836,0.521875
837,0.55
838,0.53125
839,0.515625
840,0.540625
841,0.515625
842,0.54375
843,0.553125
844,0.51875
845,0.540625
846,0.553125
847,0.55
848,0.54375
849,0.53125
850,0.559375
851,0.525
852,0.553125
853,0.5125
854,0.534375
855,0.575
856,0.56875
857,0.53125
858,0.540625
859,0.5375
860,0.5625
861,0.51875
862,0.521875
863,0.540625
864,0.534375
865,0.534375
866,0.571875
867,0.528125
868,0.5375
869,0.571875
870,0.553125
871,0.534375
872,0.5125
873,0.5625
874,0.584375
875,0.528125
876,0.534375
877,0.521875
878,0.51875
879,0.559375
880,0.565625
881,0.54375
882,0.615625
883,0.596875
884,0.540625
885,0.578125
886,0.584375
887,0.5625
888,0.540625
889,0.528125
890,0.51875
891,0.559375
892,0.55625
893,0.6125
894,0.54375
895,0.528125
896,0.553125
897,0.5375
898,0.534375
899,0.565625
900,0.53125
901,0.521875
902,0.525
903,0.534375
904,0.5375
905,0.525
906,0.525
907,0.58125
908,0.528125
909,0.521875
910,0.56875
911,0.5375
912,0.5375
913,0.5375
914,0.55
915,0.546875
916,0.5625
917,0.61875
918,0.53125
919,0.55625
920,0.54375
921,0.528125
922,0.521875
923,0.55625
924,0.53125
925,0.5375
926,0.546875
927,0.5375
928,0.534375
929,0.540625
930,0.53125
931,0.51875
932,0.521875
933,0.546875
934,0.51875
935,0.553125
936,0.546875
937,0.540625
938,0.509375
939,0.534375
940,0.546875
941,0.528125
942,0.521875
943,0.521875
944,0.615625
945,0.521875
946,0.559375
947,0.5375
948,0.534375
949,0.5375
950,0.503125
951,0.534375
952,0.553125
953,0.5375
954,0.603125
955,0.559375
956,0.553125
957,0.578125
958,0.584375
959,0.546875
960,0.54375
961,0.53125
962,0.53125
963,0.540625
964,0.521875
965,0.540625
966,0.55
967,0.55
968,0.565625
969,0.51875
970,0.534375
971,0.553125
972,0.528125
973,0.575
974,0.53125
975,0.5625
976,0.565625
977,0.53125
978,0.58125
979,0.55
980,0.521875
981,0.528125
982,0.54375
983,0.546875
984,0.5375
985,0.5375
986,0.584375
987,0.575
988,0.521875
989,0.5375
990,0.515625
991,0.575
992,0.528125
993,0.525
994,0.534375
995,0.575
996,0.55
997,0.553125
998,0.575
999,0.540625
