seed,max_accuracy
354,0.559375
355,0.51875
356,0.5375
357,0.5125
358,0.6125
359,0.546875
360,0.546875
361,0.553125
362,0.5625
363,0.55625
364,0.5
365,0.51875
366,0.540625
367,0.559375
368,0.590625
369,0.55625
370,0.60625
371,0.55
372,0.521875
373,0.540625
374,0.55625
375,0.509375
376,0.525
377,0.575
378,0.53125
379,0.540625
380,0.54375
381,0.5375
382,0.5625
383,0.540625
384,0.54375
385,0.540625
386,0.5625
387,0.521875
388,0.528125
389,0.5375
390,0.540625
391,0.559375
392,0.553125
393,0.565625
394,0.5625
395,0.54375
396,0.534375
397,0.528125
398,0.521875
399,0.509375
400,0.565625
401,0.5375
402,0.546875
403,0.525
404,0.5375
405,0.53125
406,0.521875
407,0.5875
408,0.5125
409,0.565625
410,0.509375
411,0.559375
412,0.53125
413,0.5375
414,0.5125
415,0.528125
416,0.546875
417,0.525
418,0.521875
419,0.53125
420,0.51875
421,0.584375
422,0.525
423,0.5625
424,0.55625
425,0.534375
426,0.525
427,0.5125
428,0.540625
429,0.515625
430,0.521875
431,0.55625
432,0.546875
433,0.53125
434,0.534375
435,0.55
436,0.515625
437,0.571875
438,0.55
439,0.55625
440,0.553125
441,0.525
442,0.521875
443,0.534375
444,0.53125
445,0.540625
446,0.53125
447,0.55
448,0.521875
449,0.571875
450,0.55
451,0.53125
452,0.534375
453,0.553125
454,0.528125
455,0.53125
456,0.515625
457,0.546875
458,0.51875
459,0.53125
460,0.578125
461,0.54375
462,0.546875
463,0.521875
464,0.590625
465,0.521875
466,0.521875
467,0.5125
468,0.571875
469,0.509375
470,0.534375
471,0.525
472,0.525
473,0.525
474,0.584375
475,0.578125
476,0.534375
477,0.528125
478,0.5375
479,0.546875
480,0.5375
481,0.515625
482,0.54375
483,0.534375
484,0.53125
485,0.5125
486,0.55
487,0.51875
488,0.5125
489,0.55625
490,0.546875
491,0.521875
492,0.54375
493,0.5375
494,0.503125
495,0.5375
496,0.540625
497,0.565625
498,0.51875
499,0.53125
500,0.55
501,0.65
502,0.55625
503,0.525
504,0.55
505,0.54375
506,0.565625
507,0.55625
508,0.546875
509,0.54375
510,0.521875
511,0.5125
512,0.53125
513,0.5375
514,0.5125
515,0.578125
516,0.546875
517,0.55
518,0.54375
519,0.51875
520,0.55
521,0.521875
522,0.53125
523,0.521875
524,0.546875
525,0.53125
526,0.509375
527,0.5375
528,0.584375
529,0.534375
530,0.5625
531,0.528125
532,0.559375
533,0.559375
534,0.553125
535,0.54375
536,0.528125
537,0.5375
538,0.53125
539,0.534375
540,0.5125
541,0.55
542,0.53125
543,0.540625
544,0.53125
545,0.515625
546,0.5625
547,0.5125
548,0.55
549,0.553125
550,0.525
551,0.54375
552,0.51875
553,0.5375
554,0.590625
555,0.534375
556,0.546875
557,0.515625
558,0.525
559,0.58125
560,0.546875
561,0.53125
562,0.528125
563,0.546875
564,0.525
565,0.553125
566,0.546875
567,0.553125
568,0.54375
569,0.54375
570,0.58125
571,0.55625
572,0.521875
573,0.565625
574,0.525
575,0.53125
576,0.553125
577,0.521875
578,0.5375
579,0.571875
580,0.528125
581,0.55625
582,0.51875
583,0.515625
584,0.546875
585,0.51875
586,0.53125
587,0.540625
588,0.54375
589,0.521875
590,0.590625
591,0.55625
592,0.546875
593,0.54375
594,0.53125
595,0.53125
596,0.553125
597,0.55625
598,0.534375
599,0.55625
600,0.515625
601,0.525
602,0.578125
603,0.50625
604,0.525
605,0.546875
606,0.509375
607,0.521875
608,0.51875
609,0.528125
610,0.546875
611,0.525
612,0.58125
613,0.5125
614,0.528125
615,0.546875
616,0.540625
617,0.553125
618,0.54375
619,0.540625
620,0.53125
621,0.5375
622,0.521875
623,0.53125
624,0.5375
625,0.534375
626,0.55
627,0.534375
628,0.53125
629,0.56875
630,0.51875
631,0.509375
632,0.51875
633,0.521875
634,0.596875
635,0.565625
636,0.53125
637,0.590625
638,0.509375
639,0.53125
640,0.50625
641,0.54375
642,0.525
643,0.50625
644,0.534375
645,0.56875
646,0.54375
647,0.58125
648,0.51875
649,0.525
650,0.509375
651,0.55
652,0.521875
653,0.515625
654,0.528125
655,0.51875
656,0.55
657,0.56875
658,0.540625
659,0.559375
660,0.5375
661,0.528125
662,0.540625
663,0.525
664,0.534375
665,0.546875
666,0.56875
667,0.565625
668,0.54375
669,0.55625
670,0.5
671,0.509375
672,0.5125
673,0.540625
674,0.5625
675,0.565625
676,0.546875
677,0.5375
678,0.54375
679,0.521875
680,0.5375
681,0.55625
682,0.534375
683,0.55625
684,0.546875
685,0.540625
686,0.578125
687,0.55
688,0.5375
689,0.5375
690,0.5125
691,0.571875
692,0.53125
693,0.525
694,0.53125
695,0.575
696,0.503125
697,0.54375
698,0.571875
699,0.5375
700,0.575
701,0.525
702,0.54375
703,0.53125
704,0.528125
705,0.5375
706,0.56875
707,0.515625
708,0.56875
709,0.50625
710,0.5625
711,0.509375
712,0.50625
713,0.5875
714,0.528125
715,0.525
716,0.575
717,0.5125
718,0.51875
719,0.525
720,0.509375
721,0.5375
722,0.528125
723,0.553125
724,0.5375
725,0.55625
726,0.5125
727,0.540625
728,0.5375
729,0.5375
730,0.515625
731,0.578125
732,0.534375
733,0.509375
734,0.525
735,0.5375
736,0.53125
737,0.51875
738,0.559375
739,0.509375
740,0.525
741,0.55625
742,0.534375
743,0.534375
744,0.51875
745,0.534375
746,0.525
747,0.534375
748,0.51875
749,0.55
750,0.546875
751,0.53125
752,0.55
753,0.50625
754,0.546875
755,0.515625
756,0.528125
757,0.584375
758,0.53125
759,0.575
760,0.509375
761,0.525
762,0.525
763,0.5375
764,0.553125
765,0.546875
766,0.5
767,0.534375
768,0.546875
769,0.53125
770,0.521875
771,0.51875
772,0.51875
773,0.584375
774,0.528125
775,0.546875
776,0.55
777,0.51875
778,0.55625
779,0.509375
780,0.55
781,0.528125
782,0.540625
783,0.528125
784,0.515625
785,0.521875
786,0.578125
787,0.509375
788,0.553125
789,0.53125
790,0.515625
791,0.5375
792,0.540625
793,0.559375
794,0.5625
795,0.578125
796,0.55
797,0.546875
798,0.521875
799,0.55625
800,0.534375
801,0.6
802,0.55625
803,0.534375
804,0.515625
805,0.54375
806,0.5625
807,0.53125
808,0.5625
809,0.528125
810,0.51875
811,0.559375
812,0.55
813,0.5125
814,0.5875
815,0.534375
816,0.571875
817,0.540625
818,0.534375
819,0.51875
820,0.546875
821,0.55
822,0.515625
823,0.559375
824,0.51875
825,0.559375
826,0.5625
827,0.51875
828,0.53125
829,0.53125
830,0.51875
831,0.575
832,0.5625
833,0.5625
834,0.509375
835,0.55625
836,0.5375
837,0.540625
838,0.54375
839,0.534375
840,0.53125
841,0.528125
842,0.525
843,0.540625
844,0.51875
845,0.5375
846,0.515625
847,0.55625
848,0.521875
849,0.528125
850,0.546875
851,0.51875
852,0.559375
853,0.5125
854,0.575
855,0.528125
856,0.546875
857,0.534375
858,0.53125
859,0.55625
860,0.5625
861,0.515625
862,0.534375
863,0.515625
864,0.5125
865,0.50625
866,0.546875
867,0.5375
868,0.528125
869,0.553125
870,0.578125
871,0.521875
872,0.521875
873,0.565625
874,0.546875
875,0.534375
876,0.51875
877,0.528125
878,0.5125
879,0.55
880,0.5375
881,0.55
882,0.56875
883,0.58125
884,0.53125
885,0.58125
886,0.546875
887,0.55
888,0.521875
889,0.5875
890,0.528125
891,0.540625
892,0.5625
893,0.603125
894,0.534375
895,0.53125
896,0.54375
897,0.521875
898,0.525
899,0.55625
900,0.521875
901,0.51875
902,0.50625
903,0.503125
904,0.540625
905,0.509375
906,0.51875
907,0.575
908,0.540625
909,0.515625
910,0.54375
911,0.515625
912,0.5125
913,0.53125
914,0.54375
915,0.546875
916,0.553125
917,0.596875
918,0.528125
919,0.546875
920,0.559375
921,0.525
922,0.528125
923,0.534375
924,0.53125
925,0.51875
926,0.553125
927,0.54375
928,0.525
929,0.534375
930,0.51875
931,0.5125
932,0.528125
933,0.55
934,0.525
935,0.5375
936,0.546875
937,0.540625
938,0.525
939,0.546875
940,0.54375
941,0.546875
942,0.5125
943,0.534375
944,0.56875
945,0.53125
946,0.525
947,0.509375
948,0.540625
949,0.553125
950,0.528125
951,0.5375
952,0.55625
953,0.51875
954,0.603125
955,0.54375
956,0.540625
957,0.58125
958,0.565625
959,0.565625
960,0.546875
961,0.534375
962,0.509375
963,0.540625
964,0.521875
965,0.5375
966,0.54375
967,0.55
968,0.54375
969,0.51875
970,0.534375
971,0.528125
972,0.53125
973,0.540625
974,0.525
975,0.584375
976,0.5875
977,0.546875
978,0.559375
979,0.540625
980,0.50625
981,0.534375
982,0.540625
983,0.553125
984,0.525
985,0.56875
986,0.61875
987,0.553125
988,0.525
989,0.515625
990,0.51875
991,0.546875
992,0.521875
993,0.509375
994,0.521875
995,0.578125
996,0.56875
997,0.5625
998,0.571875
999,0.540625
