seed,max_accuracy
812,0.559375
813,0.54375
814,0.603125
815,0.5375
816,0.54375
817,0.53125
818,0.546875
819,0.5
820,0.5375
821,0.559375
822,0.546875
823,0.5125
824,0.50625
825,0.55625
826,0.53125
827,0.5375
828,0.553125
829,0.5125
830,0.515625
831,0.521875
832,0.534375
833,0.578125
834,0.509375
835,0.5625
836,0.55
837,0.546875
838,0.540625
839,0.51875
840,0.55
841,0.503125
842,0.53125
843,0.58125
844,0.525
845,0.51875
846,0.509375
847,0.56875
848,0.55
849,0.528125
850,0.534375
851,0.515625
852,0.58125
853,0.515625
854,0.5875
855,0.53125
856,0.540625
857,0.515625
858,0.528125
859,0.56875
860,0.5875
861,0.525
862,0.51875
863,0.5375
864,0.54375
865,0.51875
866,0.553125
867,0.5125
868,0.521875
869,0.56875
870,0.5625
871,0.528125
872,0.5
873,0.575
874,0.53125
875,0.5625
876,0.51875
877,0.503125
878,0.540625
879,0.56875
880,0.53125
881,0.55625
882,0.578125
883,0.571875
884,0.528125
885,0.5375
886,0.553125
887,0.55
888,0.5625
889,0.55
890,0.528125
891,0.521875
892,0.553125
893,0.590625
894,0.521875
895,0.534375
896,0.534375
897,0.53125
898,0.540625
899,0.55
900,0.525
901,0.534375
902,0.528125
903,0.51875
904,0.534375
905,0.521875
906,0.534375
907,0.546875
908,0.525
909,0.521875
910,0.528125
911,0.525
912,0.509375
913,0.53125
914,0.53125
915,0.50625
916,0.55625
917,0.56875
918,0.521875
919,0.540625
920,0.509375
921,0.525
922,0.51875
923,0.521875
924,0.5125
925,0.5625
926,0.546875
927,0.5375
928,0.546875
929,0.509375
930,0.53125
931,0.53125
932,0.5125
933,0.559375
934,0.525
935,0.55
936,0.509375
937,0.51875
938,0.503125
939,0.534375
940,0.534375
941,0.553125
942,0.50625
943,0.521875
944,0.5875
945,0.525
946,0.534375
947,0.534375
948,0.528125
949,0.5125
950,0.534375
951,0.546875
952,0.54375
953,0.5125
954,0.571875
955,0.534375
956,0.546875
957,0.5375
958,0.590625
959,0.521875
960,0.53125
961,0.53125
962,0.5125
963,0.521875
964,0.50625
965,0.553125
966,0.521875
967,0.546875
968,0.56875
969,0.53125
970,0.51875
971,0.53125
972,0.5375
973,0.565625
974,0.521875
975,0.565625
976,0.55625
977,0.521875
978,0.54375
979,0.54375
980,0.50625
981,0.53125
982,0.521875
983,0.53125
984,0.5125
985,0.55625
986,0.571875
987,0.534375
988,0.5125
989,0.528125
990,0.50625
991,0.540625
992,0.515625
993,0.515625
994,0.546875
995,0.5875
996,0.528125
997,0.546875
998,0.54375
999,0.50625
